Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Category 7,Category 8,Category 9,Category 10
0.29677419354838713,0.33783783783783783,0.030201342281879193,0.11656441717791413,0.3793103448275862,0.40645161290322573,0.2499999999999858,,0.2951541850220264,0.5394736842105261
0.23225806451612901,0.35135135135135137,0.42953020134228187,0.098159509202454,0.24137931034482762,0.43870967741935485,0.5,0.28749999999999964,0.25110132158590315,0.5921052631578945
0.6064516129032258,0.22972972972972974,0.6476510067114094,0.14110429447852763,,0.7548387096774193,,0.3999999999999999,0.36563876651982385,0.23684210526315774
0.1935483870967742,0.5,0.28859060402684567,0.098159509202454,0.25000000000000006,0.3741935483870968,0.5,,0.36563876651982385,0.7368421052631577
,,0.030201342281879193,,0.36206896551724144,0.5225806451612903,0.5,0.43749999999999956,0.4229074889867842,0.17105263157894712
0.4645161290322581,0.43243243243243246,,0.2883435582822086,,,,0.5874999999999999,0.4625550660792952,0.4210526315789471
0.5032258064516131,0.5270270270270271,0.08389261744966443,0.24539877300613502,0.25862068965517243,,,0.5374999999999996,0.4361233480176212,0.5394736842105261
0.23225806451612901,0.3108108108108108,0.8859060402684564,0.23926380368098163,0.39655172413793105,0.46451612903225803,1.0,0.3999999999999999,0.3215859030837005,0.1315789473684208
0.4645161290322581,0.3783783783783784,0.030201342281879193,0.147239263803681,0.27586206896551724,0.4258064516129032,0.5,,0.4757709251101323,
0.3161290322580645,0.2972972972972973,0.23154362416107382,0.16564417177914112,0.24137931034482762,0.5161290322580645,0.5,0.6374999999999997,0.12334801762114539,
0.41935483870967744,,0.04697986577181208,0.11042944785276076,0.03448275862068967,0.21935483870967737,0.5,0.38749999999999973,0.2819383259911894,0.4210526315789471
0.41935483870967744,0.43243243243243246,0.020134228187919462,0.07361963190184051,0.20689655172413796,,0.5,0.3624999999999998,0.4361233480176212,0.3157894736842104
0.29677419354838713,0.28378378378378377,0.03691275167785234,0.2147239263803681,0.2155172413793104,0.4193548387096774,0.5,,0.5066079295154186,0.5263157894736841
0.2774193548387097,0.2972972972972973,,0.20245398773006137,0.27586206896551724,0.3032258064516129,0.5,0.1499999999999999,0.1806167400881057,0.2894736842105261
0.4645161290322581,0.3783783783783784,0.2852348993288591,0.036809815950920255,0.4482758620689656,0.39999999999999997,0.2499999999999858,,0.12334801762114539,0.7368421052631577
0.12903225806451613,0.48648648648648646,0.39597315436241615,0.10429447852760737,0.48275862068965514,0.432258064516129,0.5,,0.25110132158590315,
0.3806451612903226,0.4594594594594595,,0.11656441717791413,0.36206896551724144,0.7161290322580645,,0.4499999999999993,0.3348017621145375,0.4473684210526314
0.3161290322580645,,0.09731543624161072,0.2208588957055215,0.27586206896551724,,0.5,0.2999999999999998,0.37885462555066085,0.5526315789473684
0.10967741935483871,0.44594594594594594,0.03691275167785234,0.14110429447852763,0.15517241379310345,0.3741935483870968,0.5,0.4624999999999999,0.26431718061674014,0.2894736842105261
0.17419354838709677,0.5270270270270271,0.010067114093959731,,0.13793103448275865,0.25806451612903225,0.2499999999999858,0.6499999999999995,0.21145374449339205,0.868421052631579
0.23225806451612901,0.43243243243243246,,0.2085889570552147,,,0.7499999999999858,0.43749999999999956,0.4229074889867842,0.26315789473684204
0.17419354838709677,,0.016778523489932883,0.06748466257668712,0.31896551724137934,0.40645161290322573,0.2499999999999858,0.43749999999999956,0.21145374449339205,0.5921052631578945
0.36129032258064525,0.4054054054054054,0.12416107382550336,0.18404907975460125,0.25000000000000006,0.45161290322580644,0.5,,0.2819383259911894,0.1052631578947365
,0.24324324324324323,0.3590604026845638,0.19631901840490798,,0.9161290322580645,0.5,0.4624999999999999,0.25110132158590315,0.1578947368421051
0.36129032258064525,0.2972972972972973,0.6442953020134228,0.18404907975460125,0.560344827586207,0.6,0.5,0.5625,0.2819383259911894,0.4736842105263155
0.2774193548387097,0.36486486486486486,,0.2638036809815951,,,0.5,0.5625,,0.48684210526315774
,0.3783783783783784,,0.15950920245398773,0.08620689655172416,0.34838709677419355,0.5,0.38749999999999973,0.1674008810572688,0.7105263157894737
0.5225806451612902,,,,0.456896551724138,0.45161290322580644,,0.47499999999999964,0.39207048458149785,0.17105263157894712
0.3806451612903226,,0.0033557046979865793,0.19631901840490798,0.20689655172413796,0.4580645161290322,0.2499999999999858,0.5499999999999994,0.37885462555066085,0.5921052631578945
0.17419354838709677,,0.6442953020134228,,0.5344827586206897,,,0.4624999999999999,0.36563876651982385,0.18421052631578938
0.4387096774193549,0.6621621621621622,0.04697986577181208,0.12269938650306747,,0.4258064516129032,0.2499999999999858,0.38749999999999973,,
0.36129032258064525,0.7567567567567568,0.04697986577181208,1.0000000000000002,0.5344827586206897,0.41290322580645156,0.5,0.41249999999999964,0.19383259911894268,0.21052631578947345
0.21290322580645166,0.4054054054054054,0.4228187919463087,0.15950920245398773,0.5172413793103449,0.5032258064516129,0.5,0.49999999999999956,0.22466960352422904,0.4473684210526314
0.12903225806451613,,0.15100671140939598,,0.31034482758620696,0.5032258064516129,,,0.23788546255506615,0.7631578947368418
0.17419354838709677,0.35135135135135137,0.6208053691275168,0.24539877300613502,,,0.7499999999999858,0.6499999999999995,0.1806167400881057,0.1578947368421051
0.17419354838709677,,0.030201342281879193,,0.4482758620689656,0.41290322580645156,0.5,,,0.43421052631578916
0.1548387096774193,0.48648648648648646,,0.3006134969325154,,,,0.7749999999999995,0.1674008810572688,0.18421052631578938
0.3161290322580645,,0.12751677852348992,0.098159509202454,,0.3290322580645161,0.5,,0.12334801762114539,0.5789473684210524
0.09032258064516124,0.6621621621621622,0.03691275167785234,,0.17241379310344832,0.4774193548387097,0.5,0.3500000000000001,0.23788546255506615,0.39473684210526305
0.17419354838709677,0.28378378378378377,0.006711409395973152,0.14110429447852763,1.0,0.6387096774193548,0.5,0.6875,0.26431718061674014,0.0
0.0,0.39189189189189183,0.016778523489932883,0.1533742331288344,0.48275862068965514,0.5548387096774193,,0.49999999999999956,,0.4736842105263155
0.6903225806451614,0.36486486486486486,0.4060402684563759,0.3067484662576687,0.6637931034482759,0.6451612903225806,0.5,0.4874999999999998,0.1806167400881057,0.6578947368421051
0.1548387096774193,0.6216216216216216,0.030201342281879193,,0.39655172413793105,0.6451612903225806,0.5,,0.3083700440528635,
0.39999999999999997,0.2972972972972973,0.2986577181208054,0.3006134969325154,0.48275862068965514,,0.5,0.4499999999999993,0.1674008810572688,0.368421052631579
,0.16216216216216214,0.016778523489932883,0.0,0.01724137931034483,0.0,,0.6625000000000001,0.1806167400881057,0.9605263157894737
,0.3108108108108108,0.8859060402684564,0.23926380368098163,0.39655172413793105,0.46451612903225803,,0.3999999999999999,0.3215859030837005,0.1315789473684208
0.5870967741935484,,,0.23926380368098163,,,0.7499999999999858,0.4874999999999998,,0.11842105263157876
0.25806451612903225,,0.3590604026845638,0.25153374233128833,0.11206896551724141,0.2838709677419355,0.7499999999999858,0.375,,0.2894736842105261
0.25806451612903225,0.6216216216216216,,0.15950920245398773,0.17241379310344832,0.32258064516129026,0.5,0.41249999999999964,,0.644736842105263
0.3161290322580645,,0.030201342281879193,0.049079754601227016,,0.23870967741935484,0.2499999999999858,,,0.5789473684210524
0.1935483870967742,0.4054054054054054,0.2852348993288591,0.16564417177914112,0.3275862068965517,0.47096774193548385,0.5,,0.39207048458149785,0.48684210526315774
0.638709677419355,0.17567567567567569,0.030201342281879193,0.19018404907975464,0.10344827586206898,0.23225806451612901,0.5,0.6374999999999997,0.40528634361233484,0.43421052631578916
0.7483870967741937,,,,,0.9032258064516129,,0.26249999999999973,,0.21052631578947345
0.39999999999999997,0.21621621621621623,,0.11042944785276076,,0.3870967741935484,0.2499999999999858,0.6499999999999995,0.1806167400881057,0.6578947368421051
0.0,0.39189189189189183,0.016778523489932883,0.1533742331288344,,0.5548387096774193,0.5,0.49999999999999956,0.4493392070484582,0.4736842105263155
0.10967741935483871,0.33783783783783783,0.4832214765100672,,0.6551724137931035,0.5419354838709678,0.5,,0.21145374449339205,
0.21290322580645166,0.39189189189189183,0.04362416107382551,0.147239263803681,0.31034482758620696,0.46451612903225803,0.5,,0.37885462555066085,0.5263157894736841
0.10967741935483871,0.43243243243243246,,0.1533742331288344,0.1810344827586207,,0.7499999999999858,0.17499999999999982,0.1806167400881057,0.17105263157894712
0.1548387096774193,0.4054054054054054,0.6442953020134228,0.34355828220858897,0.18965517241379312,0.6903225806451612,0.7499999999999858,0.2999999999999998,0.40528634361233484,0.17105263157894712
0.17419354838709677,,0.17114093959731547,0.16564417177914112,0.043103448275862086,0.4774193548387097,,0.21249999999999947,,0.4210526315789471
0.48387096774193555,,0.18120805369127518,0.23926380368098163,0.560344827586207,,0.2499999999999858,0.31249999999999956,,0.7499999999999998
0.36129032258064525,0.2972972972972973,0.05369127516778523,0.147239263803681,0.3448275862068966,0.45161290322580644,0.2499999999999858,0.6999999999999997,0.2951541850220264,0.8026315789473684
0.3806451612903226,0.6621621621621622,0.030201342281879193,,,0.5935483870967742,0.5,0.3999999999999999,0.36563876651982385,0.17105263157894712
,0.08108108108108107,0.32214765100671144,0.20245398773006137,0.07758620689655173,0.31612903225806455,0.5,,0.2951541850220264,0.381578947368421
0.17419354838709677,0.44594594594594594,,,0.6982758620689655,0.5290322580645161,0.5,0.1499999999999999,0.25110132158590315,
0.2774193548387097,0.24324324324324323,,0.23312883435582823,0.353448275862069,,0.7499999999999858,0.5374999999999996,0.4625550660792952,0.3157894736842104
0.39999999999999997,0.48648648648648646,0.32214765100671144,0.29447852760736193,0.48275862068965514,0.9612903225806451,,,,0.381578947368421
,0.2972972972972973,0.05369127516778523,0.23312883435582823,0.3275862068965517,0.5548387096774193,0.5,0.7499999999999996,0.4361233480176212,0.4210526315789471
0.17419354838709677,0.581081081081081,0.540268456375839,0.2208588957055215,0.5862068965517242,0.6193548387096774,0.7499999999999858,,0.7577092511013217,0.4210526315789471
,0.4054054054054054,0.11744966442953018,0.15950920245398773,0.31896551724137934,,0.2499999999999858,0.6499999999999995,0.23788546255506615,
0.5677419354838711,0.4594594594594595,0.4026845637583893,0.26993865030674846,0.48275862068965514,0.6774193548387097,0.7499999999999858,0.43749999999999956,,0.21052631578947345
,0.39189189189189183,0.7281879194630873,0.2147239263803681,,0.7161290322580645,,0.49999999999999956,0.49339207048458167,0.1578947368421051
0.48387096774193555,,0.348993288590604,0.26993865030674846,0.31896551724137934,,,0.49999999999999956,0.5330396475770925,0.381578947368421
0.07096774193548389,0.4729729729729729,,,0.25000000000000006,0.5032258064516129,0.5,0.2749999999999999,,0.4210526315789471
0.2774193548387097,0.5135135135135135,0.38590604026845643,0.20245398773006137,,0.7612903225806451,0.5,0.5499999999999994,0.3215859030837005,0.21052631578947345
0.29677419354838713,0.5540540540540541,0.05369127516778523,,0.5689655172413793,0.6645161290322581,0.2499999999999858,0.6374999999999997,0.22466960352422904,0.7368421052631577
0.1548387096774193,0.43243243243243246,0.3422818791946309,,0.17241379310344832,,0.5,,0.2951541850220264,0.4210526315789471
0.23225806451612901,0.3783783783783784,,,0.7586206896551725,0.5677419354838709,,0.2999999999999998,0.09691629955947134,0.21052631578947345
0.2774193548387097,0.5405405405405406,,,,0.7483870967741935,,0.6875,0.26431718061674014,0.27631578947368407
0.5225806451612902,0.5945945945945946,0.4026845637583893,,0.2931034482758621,0.5677419354838709,0.5,0.4499999999999993,0.2819383259911894,
0.3806451612903226,0.33783783783783783,0.030201342281879193,,0.31896551724137934,0.4451612903225806,0.0,0.3999999999999999,0.2819383259911894,
,0.5675675675675675,0.47651006711409405,,0.31896551724137934,0.5548387096774193,,,0.3348017621145375,0.18421052631578938
0.3161290322580645,,0.08389261744966443,0.2085889570552147,,0.7225806451612903,0.5,0.7749999999999995,0.6343612334801764,
,0.5270270270270271,0.0033557046979865793,0.20245398773006137,0.14655172413793105,0.21935483870967737,0.5,0.26249999999999973,0.07048458149779735,0.4210526315789471
0.41935483870967744,0.12162162162162161,0.030201342281879193,0.19018404907975464,0.6206896551724138,,0.5,0.5124999999999997,0.3215859030837005,0.3421052631578947
0.5225806451612902,0.43243243243243246,,0.2208588957055215,0.3793103448275862,0.535483870967742,0.5,,0.14096916299559475,
0.10967741935483871,0.4054054054054054,0.3154362416107383,0.2085889570552147,0.46551724137931033,0.6129032258064516,0.5,,0.3215859030837005,0.4473684210526314
0.1548387096774193,0.6216216216216216,0.6879194630872484,0.26993865030674846,0.4137931034482759,0.46451612903225803,0.7499999999999858,0.47499999999999964,0.37885462555066085,0.3421052631578947
0.25806451612903225,0.43243243243243246,0.41275167785234906,0.31288343558282217,0.5172413793103449,0.7548387096774193,0.5,0.5124999999999997,0.23788546255506615,0.32894736842105265
0.36129032258064525,0.5135135135135135,0.06375838926174497,0.26993865030674846,0.24137931034482762,0.6258064516129033,0.2499999999999858,0.4499999999999993,0.40528634361233484,
0.10967741935483871,0.48648648648648646,0.04362416107382551,0.20245398773006137,0.12068965517241381,0.21935483870967737,0.5,0.5499999999999994,0.4361233480176212,0.48684210526315774
0.3806451612903226,,,,,0.7419354838709677,0.5,0.31249999999999956,0.21145374449339205,0.18421052631578938
0.2774193548387097,,,0.28220858895705525,0.25862068965517243,0.47096774193548385,0.5,0.31249999999999956,,0.43421052631578916
,0.4054054054054054,0.28859060402684567,0.19018404907975464,0.5344827586206897,0.5548387096774193,0.2499999999999858,0.49999999999999956,0.052863436123347984,0.9736842105263157
0.39999999999999997,0.44594594594594594,0.14429530201342283,0.16564417177914112,,,0.2499999999999858,0.49999999999999956,0.19383259911894268,
0.48387096774193555,0.3783783783783784,0.7449664429530202,0.23926380368098163,,0.8064516129032259,,0.5625,0.3215859030837005,0.26315789473684204
0.48387096774193555,0.39189189189189183,0.07382550335570469,0.15950920245398773,0.25862068965517243,0.3870967741935484,0.2499999999999858,0.375,0.2951541850220264,0.6578947368421051
0.21290322580645166,0.5135135135135135,0.07382550335570469,0.09202453987730061,0.4310344827586208,0.39999999999999997,0.5,0.5874999999999999,0.23788546255506615,
0.2774193548387097,0.25675675675675674,0.22483221476510068,0.2085889570552147,0.17241379310344832,0.3870967741935484,0.5,,,0.3421052631578947
0.1548387096774193,0.4054054054054054,0.016778523489932883,0.14110429447852763,0.20689655172413796,0.19999999999999998,0.2499999999999858,0.3374999999999999,0.39207048458149785,
0.21290322580645166,0.28378378378378377,0.23154362416107382,,0.2155172413793104,0.40645161290322573,0.5,0.38749999999999973,0.3215859030837005,0.27631578947368407
,0.43243243243243246,0.04362416107382551,0.2208588957055215,,,,0.28749999999999964,0.2951541850220264,0.43421052631578916
0.2774193548387097,0.39189189189189183,0.5000000000000001,,0.2155172413793104,0.40645161290322573,0.5,0.4499999999999993,0.1674008810572688,0.26315789473684204
,0.2972972972972973,0.43288590604026844,0.147239263803681,0.28448275862068967,0.5290322580645161,0.7499999999999858,0.5374999999999996,0.39207048458149785,0.18421052631578938
0.29677419354838713,,0.07382550335570469,0.20245398773006137,0.2931034482758621,,0.7499999999999858,0.5124999999999997,0.5066079295154186,0.2894736842105261
0.17419354838709677,0.3783783783783784,0.030201342281879193,0.23312883435582823,0.22413793103448276,0.3419354838709677,0.2499999999999858,0.49999999999999956,0.39207048458149785,0.644736842105263
0.05161290322580642,0.39189189189189183,0.7013422818791948,0.3006134969325154,0.353448275862069,0.36129032258064514,0.7499999999999858,0.49999999999999956,0.22466960352422904,0.23684210526315774
0.25806451612903225,0.3243243243243243,,,0.18965517241379312,0.36129032258064514,0.7499999999999858,0.49999999999999956,0.37885462555066085,0.27631578947368407
0.17419354838709677,0.4729729729729729,0.04697986577181208,0.15950920245398773,0.353448275862069,0.3870967741935484,0.5,0.5499999999999994,0.4361233480176212,0.48684210526315774
,0.35135135135135137,,0.2147239263803681,0.25000000000000006,0.8387096774193549,0.5,,0.49339207048458167,0.32894736842105265
,0.5540540540540541,0.07382550335570469,0.25153374233128833,0.31034482758620696,0.432258064516129,0.5,0.26249999999999973,0.2951541850220264,0.3421052631578947
0.4387096774193549,,0.21476510067114096,0.19631901840490798,,,0.5,0.5499999999999994,,0.5263157894736841
0.23225806451612901,0.5,0.7718120805369129,0.2638036809815951,,0.7225806451612903,,,,0.2236842105263157
,0.0,,,0.06896551724137932,0.39999999999999997,0.5,,0.23788546255506615,0.2894736842105261
0.10967741935483871,0.4054054054054054,,0.3006134969325154,0.353448275862069,0.6774193548387097,,0.19999999999999973,0.2951541850220264,0.11842105263157876
0.10967741935483871,0.5945945945945946,,0.2085889570552147,0.25862068965517243,0.4258064516129032,0.5,0.43749999999999956,,
0.12903225806451613,0.5135135135135135,0.03691275167785234,0.13496932515337423,0.2931034482758621,0.43870967741935485,0.5,,0.4493392070484582,
0.02580645161290321,0.39189189189189183,0.5100671140939598,0.18404907975460125,0.4482758620689656,0.3741935483870968,0.5,0.5124999999999997,,0.3157894736842104
0.2774193548387097,0.5,0.35570469798657717,0.2085889570552147,,0.7612903225806451,0.5,0.5374999999999996,0.37885462555066085,0.23684210526315774
0.1548387096774193,0.6081081081081081,0.1912751677852349,0.23312883435582823,,0.6709677419354839,,0.4499999999999993,0.5462555066079297,
0.48387096774193555,0.25675675675675674,0.26845637583892623,0.19631901840490798,0.22413793103448276,0.5806451612903225,,0.47499999999999964,0.5638766519823789,0.32894736842105265
,0.44594594594594594,,0.19631901840490798,,0.6774193548387097,0.7499999999999858,0.41249999999999964,,0.3157894736842104
,,0.0033557046979865793,0.17177914110429446,0.4137931034482759,0.4774193548387097,0.2499999999999858,0.5749999999999997,0.3215859030837005,0.4473684210526314
0.25806451612903225,0.33783783783783783,,0.23312883435582823,,0.4258064516129032,0.7499999999999858,0.47499999999999964,0.26431718061674014,0.21052631578947345
0.3806451612903226,0.4054054054054054,0.016778523489932883,0.06134969325153375,0.20689655172413796,0.4258064516129032,0.0,0.6875,0.21145374449339205,
0.4387096774193549,0.33783783783783783,0.04697986577181208,0.147239263803681,0.39655172413793105,,0.5,,0.37885462555066085,
0.48387096774193555,0.33783783783783783,0.21476510067114096,0.17177914110429446,0.15517241379310345,0.4774193548387097,0.5,0.6999999999999997,0.6740088105726874,0.8026315789473684
,,0.030201342281879193,0.23312883435582823,0.36206896551724144,,,0.3374999999999999,0.36563876651982385,0.381578947368421
0.09032258064516124,,0.026845637583892606,0.11042944785276076,0.08620689655172416,0.23225806451612901,0.5,0.6999999999999997,0.22466960352422904,0.368421052631579
0.07096774193548389,0.4054054054054054,0.24496644295302017,0.2208588957055215,0.27586206896551724,0.40645161290322573,0.5,0.6625000000000001,0.3083700440528635,0.2236842105263157
,0.2972972972972973,,0.25153374233128833,0.6293103448275863,0.7741935483870968,0.7499999999999858,0.3999999999999999,0.23788546255506615,0.2236842105263157
0.12903225806451613,0.5405405405405406,,,0.5172413793103449,0.6258064516129033,,0.6875,,0.18421052631578938
0.33548387096774196,0.581081081081081,0.3590604026845638,0.25153374233128833,,1.0,0.5,0.4499999999999993,,0.17105263157894712
0.6903225806451614,,0.3691275167785235,,0.15517241379310345,,0.5,0.43749999999999956,0.19383259911894268,0.11842105263157876
0.29677419354838713,,0.3590604026845638,0.25153374233128833,0.4137931034482759,0.6322580645161291,0.7499999999999858,,,0.27631578947368407
0.25806451612903225,0.48648648648648646,0.03691275167785234,0.11656441717791413,,0.4774193548387097,0.2499999999999858,0.5749999999999997,,
0.21290322580645166,0.4594594594594595,0.5939597315436241,0.18404907975460125,0.603448275862069,,,0.3374999999999999,0.1101321585903084,0.39473684210526305
0.7290322580645161,0.24324324324324323,0.13422818791946312,0.2883435582822086,0.1810344827586207,0.5677419354838709,0.5,0.4499999999999993,0.39207048458149785,0.48684210526315774
0.23225806451612901,0.25675675675675674,0.016778523489932883,,,,0.5,0.3624999999999998,0.37885462555066085,0.26315789473684204
0.25806451612903225,0.6216216216216216,0.010067114093959731,0.2883435582822086,0.07758620689655173,0.264516129032258,0.5,0.25,0.36563876651982385,0.18421052631578938
0.25806451612903225,0.36486486486486486,,0.29447852760736193,,0.5290322580645161,,0.4874999999999998,0.23788546255506615,0.381578947368421
0.09032258064516124,0.6351351351351351,,0.1533742331288344,,0.5032258064516129,0.5,0.3500000000000001,0.15418502202643175,0.43421052631578916
0.02580645161290321,0.44594594594594594,0.11073825503355707,0.2147239263803681,0.2155172413793104,0.27096774193548384,0.2499999999999858,0.49999999999999956,0.12334801762114539,
0.2774193548387097,0.4594594594594595,0.10067114093959732,0.23926380368098163,0.7155172413793104,,,,0.49339207048458167,0.2894736842105261
0.7935483870967743,0.43243243243243246,,,0.1810344827586207,0.39999999999999997,0.5,0.5749999999999997,0.3083700440528635,
0.2774193548387097,0.7432432432432433,,,0.7413793103448276,0.8838709677419354,0.5,0.5749999999999997,0.37885462555066085,
0.1935483870967742,,,0.29447852760736193,0.560344827586207,,,,,0.1578947368421051
0.41935483870967744,0.5135135135135135,0.5201342281879194,0.12269938650306747,0.5862068965517242,0.5548387096774193,0.5,0.6875,0.3215859030837005,0.644736842105263
,0.4189189189189189,0.7281879194630873,0.2085889570552147,0.2931034482758621,0.6516129032258065,1.0,0.49999999999999956,0.4361233480176212,0.18421052631578938
0.23225806451612901,0.3243243243243243,0.2046979865771812,0.2147239263803681,,0.6387096774193548,0.5,0.2999999999999998,0.07048458149779735,0.605263157894737
0.1548387096774193,0.4054054054054054,0.010067114093959731,,0.24137931034482762,0.27096774193548384,0.2499999999999858,0.5625,0.40528634361233484,0.5789473684210524
0.3806451612903226,0.6351351351351351,0.11744966442953018,0.26993865030674846,,0.5806451612903225,0.5,0.6374999999999997,,0.3421052631578947
0.12903225806451613,0.44594594594594594,0.2785234899328859,0.15950920245398773,0.31896551724137934,0.432258064516129,0.5,0.6625000000000001,0.49339207048458167,0.368421052631579
,0.36486486486486486,,0.20245398773006137,0.4482758620689656,0.5806451612903225,1.0,0.6499999999999995,0.1806167400881057,0.11842105263157876
0.29677419354838713,0.3783783783783784,0.7281879194630873,0.29447852760736193,0.603448275862069,0.8387096774193549,,0.4499999999999993,0.21145374449339205,0.17105263157894712
,0.3108108108108108,0.3120805369127517,0.147239263803681,0.043103448275862086,0.6322580645161291,0.5,0.3624999999999998,0.35242290748898686,0.5526315789473684
,0.3783783783783784,0.03691275167785234,0.16564417177914112,0.11206896551724141,0.46451612903225803,0.5,0.6625000000000001,0.39207048458149785,0.4210526315789471
0.5419354838709678,0.2972972972972973,0.4026845637583893,0.08588957055214724,0.3879310344827586,,0.7499999999999858,,,0.27631578947368407
0.1548387096774193,0.2972972972972973,0.2516778523489933,0.16564417177914112,0.08620689655172416,0.32258064516129026,0.5,,0.2951541850220264,
,0.5,,0.08588957055214724,0.3275862068965517,0.40645161290322573,0.2499999999999858,,0.14096916299559475,0.8026315789473684
0.33548387096774196,0.35135135135135137,0.14429530201342283,,0.27586206896551724,0.25161290322580643,0.2499999999999858,0.41249999999999964,0.21145374449339205,0.605263157894737
0.12903225806451613,0.4594594594594595,0.03691275167785234,,,0.535483870967742,,0.5874999999999999,0.36563876651982385,0.27631578947368407
,0.4594594594594595,0.6342281879194631,0.24539877300613502,0.05172413793103449,0.12903225806451613,0.5,0.5124999999999997,0.23788546255506615,
0.21290322580645166,,0.08053691275167785,0.23926380368098163,,0.7677419354838709,0.5,,,0.368421052631579
0.9161290322580646,0.4054054054054054,,0.09202453987730061,0.13793103448275865,0.25806451612903225,0.5,,0.1806167400881057,0.6578947368421051
0.1548387096774193,0.5,0.020134228187919462,0.25153374233128833,0.043103448275862086,0.36129032258064514,0.5,0.49999999999999956,,0.368421052631579
0.48387096774193555,0.5405405405405406,0.3926174496644296,0.23312883435582823,,,,,0.37885462555066085,0.26315789473684204
0.41935483870967744,,,,0.7586206896551725,,0.7499999999999858,0.31249999999999956,0.3348017621145375,0.21052631578947345
0.3161290322580645,0.39189189189189183,0.010067114093959731,0.13496932515337423,0.28448275862068967,0.36774193548387096,0.2499999999999858,0.7374999999999994,0.2951541850220264,
0.07741935483870965,,0.24496644295302017,0.24539877300613502,0.5948275862068966,0.6580645161290323,0.5,0.9374999999999996,,0.48684210526315774
0.5032258064516131,,,0.28220858895705525,0.39655172413793105,0.6064516129032258,0.7499999999999858,,0.23788546255506615,0.23684210526315774
0.6258064516129034,0.2972972972972973,0.21476510067114096,0.26993865030674846,0.5344827586206897,0.5677419354838709,0.5,0.4624999999999999,0.5462555066079297,0.21052631578947345
0.25806451612903225,0.33783783783783783,0.030201342281879193,0.25153374233128833,0.46551724137931033,0.5612903225806452,0.5,0.7749999999999995,,0.381578947368421
0.3806451612903226,0.33783783783783783,0.5268456375838927,0.18404907975460125,0.3448275862068966,0.47096774193548385,,0.6499999999999995,0.15418502202643175,0.368421052631579
0.1548387096774193,0.4054054054054054,0.020134228187919462,0.23312883435582823,,,0.5,0.3500000000000001,0.21145374449339205,
0.4387096774193549,0.3108108108108108,0.4731543624161074,0.09202453987730061,0.27586206896551724,0.46451612903225803,0.5,0.49999999999999956,0.4229074889867842,0.7368421052631577
0.006451612903225767,0.4594594594594595,0.7114093959731544,,0.4482758620689656,0.4451612903225806,0.7499999999999858,,0.5066079295154186,0.5263157894736841
0.7290322580645161,0.35135135135135137,0.2953020134228188,,,,,0.4624999999999999,0.3348017621145375,0.3421052631578947
,0.35135135135135137,0.540268456375839,,,0.7870967741935484,0.7499999999999858,,0.2951541850220264,0.23684210526315774
0.25806451612903225,0.4189189189189189,0.19798657718120805,0.23312883435582823,0.456896551724138,0.4903225806451612,0.5,,0.5770925110132159,
0.36129032258064525,0.6216216216216216,,0.3190184049079755,0.3448275862068966,0.7161290322580645,,0.5999999999999996,0.49339207048458167,0.17105263157894712
,0.3243243243243243,,0.3006134969325154,,0.8580645161290321,,0.3624999999999998,,
0.23225806451612901,,,0.2147239263803681,0.456896551724138,0.5741935483870967,0.2499999999999858,0.6499999999999995,0.25110132158590315,
0.2774193548387097,0.3243243243243243,0.05369127516778523,0.23926380368098163,0.31034482758620696,0.34838709677419355,0.5,,0.2819383259911894,0.32894736842105265
0.09032258064516124,0.5675675675675675,0.04697986577181208,0.2208588957055215,0.5344827586206897,0.6193548387096774,,0.2999999999999998,,
0.21290322580645166,0.5,0.12751677852348992,0.05521472392638038,0.20689655172413796,0.2967741935483871,0.2499999999999858,0.7499999999999996,0.3348017621145375,
0.1935483870967742,0.5405405405405406,0.05704697986577181,0.012269938650306761,0.20689655172413796,0.3741935483870968,0.2499999999999858,0.7124999999999999,0.4493392070484582,0.7105263157894737
0.33548387096774196,,0.020134228187919462,,0.456896551724138,0.4903225806451612,,0.6625000000000001,0.3348017621145375,0.368421052631579
0.3161290322580645,,,,,0.3548387096774193,,0.5625,0.36563876651982385,
0.1935483870967742,0.4054054054054054,0.0033557046979865793,,0.01724137931034483,0.07741935483870967,0.2499999999999858,0.5374999999999996,0.1806167400881057,0.6973684210526316
0.29677419354838713,,0.6812080536912752,0.3312883435582822,,,0.7499999999999858,0.2999999999999998,0.2951541850220264,0.18421052631578938
0.29677419354838713,,0.36577181208053694,0.23926380368098163,0.5948275862068966,0.7483870967741935,0.5,0.49999999999999956,0.3083700440528635,0.21052631578947345
0.4645161290322581,,0.010067114093959731,,0.42241379310344834,0.5935483870967742,0.5,0.4499999999999993,0.3083700440528635,0.23684210526315774
0.29677419354838713,0.5,0.09731543624161072,0.2576687116564417,0.25000000000000006,0.5225806451612903,0.5,0.3500000000000001,0.4229074889867842,0.5526315789473684
0.1935483870967742,,0.010067114093959731,0.3067484662576687,0.25000000000000006,0.432258064516129,0.5,0.3999999999999999,0.12334801762114539,0.5526315789473684
0.29677419354838713,0.6621621621621622,0.43959731543624164,0.2147239263803681,0.3275862068965517,,0.7499999999999858,0.6875,0.36563876651982385,0.3421052631578947
0.3161290322580645,0.4189189189189189,0.15100671140939598,0.08588957055214724,0.22413793103448276,0.3870967741935484,0.2499999999999858,0.2999999999999998,0.3348017621145375,0.7105263157894737
